"","DeltaT","Price","Continent","Verb"
"1592",0.61,6.61734102784743,"Europe","put"
"1593",0.611,6.6225642660898,"Europe","put"
"1594",0.612,6.62778137510266,"Europe","put"
"1595",0.613,6.63299236952962,"Europe","put"
"1596",0.614,6.6381972639552,"Europe","put"
"1597",0.615,6.64339607290524,"Europe","put"
"1598",0.616,6.64858881084716,"Europe","put"
"1599",0.617,6.65377549219039,"Europe","put"
"1600",0.618,6.65895613128656,"Europe","put"
"1601",0.619,6.66413074242995,"Europe","put"
"1602",0.62,6.66929933985772,"Europe","put"
"1603",0.621,6.67446193775032,"Europe","put"
"1604",0.622,6.67961855023175,"Europe","put"
"1605",0.623,6.68476919136984,"Europe","put"
"1606",0.624,6.68991387517667,"Europe","put"
"1607",0.625,6.69505261560879,"Europe","put"
"1608",0.626,6.70018542656759,"Europe","put"
"1609",0.627,6.70531232189955,"Europe","put"
"1610",0.628,6.71043331539657,"Europe","put"
"1611",0.629,6.71554842079631,"Europe","put"
"1612",0.63,6.72065765178243,"Europe","put"
"1613",0.631,6.72576102198494,"Europe","put"
"1614",0.632,6.73085854498043,"Europe","put"
"1615",0.633,6.73595023429244,"Europe","put"
"1616",0.634,6.74103610339169,"Europe","put"
"1617",0.635,6.74611616569644,"Europe","put"
"1618",0.636,6.75119043457273,"Europe","put"
"1619",0.637,6.7562589233346,"Europe","put"
"1620",0.638,6.76132164524453,"Europe","put"
"1621",0.639,6.7663786135136,"Europe","put"
"1622",0.64,6.77142984130182,"Europe","put"
"1623",0.641,6.77647534171836,"Europe","put"
"1624",0.642,6.78151512782193,"Europe","put"
"1625",0.643,6.78654921262091,"Europe","put"
"1626",0.644,6.79157760907375,"Europe","put"
"1627",0.645,6.79660033008917,"Europe","put"
"1628",0.646,6.80161738852644,"Europe","put"
"1629",0.647,6.80662879719564,"Europe","put"
"1630",0.648,6.81163456885799,"Europe","put"
"1631",0.649,6.81663471622599,"Europe","put"
"1632",0.65,6.82162925196382,"Europe","put"
"1633",0.651,6.82661818868748,"Europe","put"
"1634",0.652,6.83160153896511,"Europe","put"
"1635",0.653,6.83657931531725,"Europe","put"
"1636",0.654,6.84155153021705,"Europe","put"
"1637",0.655,6.84651819609058,"Europe","put"
"1638",0.656,6.85147932531704,"Europe","put"
"1639",0.657,6.85643493022901,"Europe","put"
"1640",0.658,6.86138502311268,"Europe","put"
"1641",0.659,6.86632961620819,"Europe","put"
"1642",0.66,6.87126872170975,"Europe","put"
"1643",0.661,6.87620235176595,"Europe","put"
"1644",0.662,6.88113051847999,"Europe","put"
"1645",0.663,6.88605323390992,"Europe","put"
"1646",0.664,6.89097051006887,"Europe","put"
"1647",0.665,6.89588235892529,"Europe","put"
"1648",0.666,6.90078879240317,"Europe","put"
"1649",0.667,4.81921401680057,"Europe","put"
"1650",0.668,4.82259321682609,"Europe","put"
"1651",0.669,4.82596891443773,"Europe","put"
"1652",0.67,4.8293411173687,"Europe","put"
"1653",0.671,4.83270983332355,"Europe","put"
"1654",0.672,4.83607506997831,"Europe","put"
"1655",0.673,4.83943683498066,"Europe","put"
"1656",0.674,4.84279513595008,"Europe","put"
"1657",0.675,4.84614998047797,"Europe","put"
"1658",0.676,4.84950137612781,"Europe","put"
"1659",0.677,4.8528493304353,"Europe","put"
"1660",0.678,4.85619385090851,"Europe","put"
"1661",0.679,4.859534945028,"Europe","put"
"1662",0.68,4.86287262024702,"Europe","put"
"1663",0.681,4.86620688399157,"Europe","put"
"1664",0.682,4.86953774366058,"Europe","put"
"1665",0.683,4.87286520662608,"Europe","put"
"1666",0.684,4.87618928023326,"Europe","put"
"1667",0.685,4.8795099718007,"Europe","put"
"1668",0.686,4.88282728862042,"Europe","put"
"1669",0.687,4.88614123795806,"Europe","put"
"1670",0.688,4.88945182705301,"Europe","put"
"1671",0.689,4.89275906311855,"Europe","put"
"1672",0.69,4.89606295334194,"Europe","put"
"1673",0.691,4.89936350488464,"Europe","put"
"1674",0.692,4.90266072488231,"Europe","put"
"1675",0.693,4.90595462044506,"Europe","put"
"1676",0.694,4.90924519865753,"Europe","put"
"1677",0.695,4.91253246657902,"Europe","put"
"1678",0.696,4.91581643124359,"Europe","put"
"1679",0.697,4.91909709966024,"Europe","put"
"1680",0.698,4.922374478813,"Europe","put"
"1681",0.699,4.92564857566108,"Europe","put"
"1682",0.7,4.92891939713896,"Europe","put"
"1683",0.701,4.93218695015652,"Europe","put"
"1684",0.702,4.93545124159921,"Europe","put"
"1685",0.703,4.93871227832809,"Europe","put"
"1686",0.704,4.94197006718005,"Europe","put"
"1687",0.705,4.94522461496782,"Europe","put"
"1688",0.706,4.94847592848019,"Europe","put"
"1689",0.707,4.95172401448205,"Europe","put"
"1690",0.708,4.95496887971457,"Europe","put"
"1691",0.709,4.95821053089526,"Europe","put"
"1692",0.71,4.96144897471815,"Europe","put"
"1693",0.711,4.96468421785382,"Europe","put"
"1694",0.712,4.96791626694963,"Europe","put"
"1695",0.713,4.97114512862972,"Europe","put"
"1696",0.714,4.97437080949517,"Europe","put"
"1697",0.715,4.97759331612417,"Europe","put"
"1698",0.716,4.980812655072,"Europe","put"
"1699",0.717,4.9840288328713,"Europe","put"
"1700",0.718,4.98724185603202,"Europe","put"
"1701",0.719,4.99045173104167,"Europe","put"
"1702",0.72,4.99365846436534,"Europe","put"
"1703",0.721,4.99686206244584,"Europe","put"
"1704",0.722,5.0000625317038,"Europe","put"
"1705",0.723,5.00325987853779,"Europe","put"
"1706",0.724,5.00645410932443,"Europe","put"
"1707",0.725,5.00964523041845,"Europe","put"
"1708",0.726,5.01283324815286,"Europe","put"
"1709",0.727,5.01601816883901,"Europe","put"
"1710",0.728,5.0191999987667,"Europe","put"
"1711",0.729,5.02237874420432,"Europe","put"
"1712",0.73,5.02555441139889,"Europe","put"
"1713",0.731,5.0287270065762,"Europe","put"
"1714",0.732,5.03189653594093,"Europe","put"
"1715",0.733,5.03506300567672,"Europe","put"
"1716",0.734,5.03822642194625,"Europe","put"
"1717",0.735,5.04138679089141,"Europe","put"
"1718",0.736,5.0445441186333,"Europe","put"
"1719",0.737,5.04769841127245,"Europe","put"
"1720",0.738,5.05084967488879,"Europe","put"
"1721",0.739,5.05399791554187,"Europe","put"
"1722",0.74,5.05714313927083,"Europe","put"
"1723",0.741,5.06028535209461,"Europe","put"
"1724",0.742,5.06342456001197,"Europe","put"
"1725",0.743,5.06656076900164,"Europe","put"
"1726",0.744,5.06969398502235,"Europe","put"
"1727",0.745,5.07282421401298,"Europe","put"
"1728",0.746,5.07595146189262,"Europe","put"
"1729",0.747,5.0790757345607,"Europe","put"
"1730",0.748,5.08219703789703,"Europe","put"
"1731",0.749,5.08531537776193,"Europe","put"
"1732",0.75,5.0884307599963,"Europe","put"
"1733",0.751,5.09154319042171,"Europe","put"
"1734",0.752,5.09465267484054,"Europe","put"
"1735",0.753,5.09775921903599,"Europe","put"
"1736",0.754,5.10086282877221,"Europe","put"
"1737",0.755,5.10396350979441,"Europe","put"
"1738",0.756,5.10706126782889,"Europe","put"
"1739",0.757,5.11015610858316,"Europe","put"
"1740",0.758,5.11324803774608,"Europe","put"
"1741",0.759,5.11633706098781,"Europe","put"
"1742",0.76,5.11942318396004,"Europe","put"
"1743",0.761,5.122506412296,"Europe","put"
"1744",0.762,5.12558675161053,"Europe","put"
"1745",0.763,5.12866420750023,"Europe","put"
"1746",0.764,5.13173878554346,"Europe","put"
"1747",0.765,5.13481049130052,"Europe","put"
"1748",0.766,5.13787933031364,"Europe","put"
"1749",0.767,5.14094530810712,"Europe","put"
"1750",0.768,5.14400843018739,"Europe","put"
"1751",0.769,5.1470687020431,"Europe","put"
"1752",0.77,5.15012612914518,"Europe","put"
"1753",0.771,5.15318071694697,"Europe","put"
"1754",0.772,5.15623247088422,"Europe","put"
"1755",0.773,5.15928139637526,"Europe","put"
"1756",0.774,5.162327498821,"Europe","put"
"1757",0.775,5.16537078360506,"Europe","put"
"1758",0.776,5.16841125609384,"Europe","put"
"1759",0.777,5.17144892163655,"Europe","put"
"1760",0.778,5.17448378556537,"Europe","put"
"1761",0.779,5.17751585319544,"Europe","put"
"1762",0.78,5.18054512982502,"Europe","put"
"1763",0.781,5.18357162073548,"Europe","put"
"1764",0.782,5.18659533119145,"Europe","put"
"1765",0.783,5.18961626644085,"Europe","put"
"1766",0.784,5.19263443171498,"Europe","put"
"1767",0.785,5.19564983222858,"Europe","put"
"1768",0.786,5.19866247317994,"Europe","put"
"1769",0.787,5.20167235975092,"Europe","put"
"1770",0.788,5.20467949710708,"Europe","put"
"1771",0.789,5.20768389039771,"Europe","put"
"1772",0.79,5.21068554475588,"Europe","put"
"1773",0.791,5.21368446529862,"Europe","put"
"1774",0.792,5.21668065712684,"Europe","put"
"1775",0.793,5.21967412532553,"Europe","put"
"1776",0.794,5.22266487496376,"Europe","put"
"1777",0.795,5.22565291109477,"Europe","put"
"1778",0.796,5.22863823875605,"Europe","put"
"1779",0.797,5.23162086296936,"Europe","put"
"1780",0.798,5.23460078874088,"Europe","put"
"1781",0.799,5.2375780210612,"Europe","put"
"1782",0.8,5.24055256490544,"Europe","put"
"1783",0.801,5.24352442523329,"Europe","put"
"1784",0.802,5.2464936069891,"Europe","put"
"1785",0.803,5.2494601151019,"Europe","put"
"1786",0.804,5.25242395448555,"Europe","put"
"1787",0.805,5.25538513003871,"Europe","put"
"1788",0.806,5.25834364664497,"Europe","put"
"1789",0.807,5.26129950917289,"Europe","put"
"1790",0.808,5.26425272247609,"Europe","put"
"1791",0.809,5.26720329139326,"Europe","put"
"1792",0.81,5.2701512207483,"Europe","put"
"1793",0.811,5.27309651535032,"Europe","put"
"1794",0.812,5.27603917999373,"Europe","put"
"1795",0.813,5.2789792194583,"Europe","put"
"1796",0.814,5.28191663850922,"Europe","put"
"1797",0.815,5.28485144189719,"Europe","put"
"1798",0.816,5.28778363435843,"Europe","put"
"1799",0.817,5.29071322061477,"Europe","put"
"1800",0.818,5.29364020537373,"Europe","put"
"1801",0.819,5.29656459332854,"Europe","put"
"1802",0.82,5.29948638915827,"Europe","put"
"1803",0.821,5.30240559752776,"Europe","put"
"1804",0.822,5.30532222308783,"Europe","put"
"1805",0.823,5.30823627047527,"Europe","put"
"1806",0.824,5.31114774431287,"Europe","put"
"1807",0.825,5.31405664920953,"Europe","put"
"1808",0.826,5.3169629897603,"Europe","put"
"1809",0.827,5.31986677054645,"Europe","put"
"1810",0.828,5.32276799613549,"Europe","put"
"1811",0.829,5.32566667108126,"Europe","put"
"1812",0.83,5.32856279992402,"Europe","put"
"1813",0.831,5.33145638719042,"Europe","put"
"1814",0.832,5.33434743739364,"Europe","put"
"1815",0.833,5.33723595503339,"Europe","put"
"1816",0.834,5.34012194459601,"Europe","put"
"1817",0.835,5.34300541055449,"Europe","put"
"1818",0.836,5.34588635736856,"Europe","put"
"1819",0.837,5.3487647894847,"Europe","put"
"1820",0.838,5.35164071133623,"Europe","put"
"1821",0.839,5.35451412734338,"Europe","put"
"1822",0.84,5.35738504191329,"Europe","put"
"1823",0.841,5.36025345944011,"Europe","put"
"1824",0.842,5.36311938430505,"Europe","put"
"1825",0.843,5.36598282087638,"Europe","put"
"1826",0.844,5.36884377350958,"Europe","put"
"1827",0.845,5.3717022465473,"Europe","put"
"1828",0.846,5.37455824431947,"Europe","put"
"1829",0.847,5.37741177114333,"Europe","put"
"1830",0.848,5.3802628313235,"Europe","put"
"1831",0.849,5.38311142915198,"Europe","put"
"1832",0.85,5.38595756890829,"Europe","put"
"1833",0.851,5.38880125485942,"Europe","put"
"1834",0.852,5.39164249125998,"Europe","put"
"1835",0.853,5.39448128235219,"Europe","put"
"1836",0.854,5.39731763236592,"Europe","put"
"1837",0.855,5.40015154551878,"Europe","put"
"1838",0.856,5.40298302601617,"Europe","put"
"1839",0.857,5.40581207805129,"Europe","put"
"1840",0.858,5.40863870580523,"Europe","put"
"1841",0.859,5.411462913447,"Europe","put"
"1842",0.86,5.41428470513357,"Europe","put"
"1843",0.861,5.41710408500994,"Europe","put"
"1844",0.862,5.4199210572092,"Europe","put"
"1845",0.863,5.42273562585252,"Europe","put"
"1846",0.864,5.42554779504926,"Europe","put"
"1847",0.865,5.42835756889699,"Europe","put"
"1848",0.866,5.43116495148151,"Europe","put"
"1849",0.867,5.433969946877,"Europe","put"
"1850",0.868,5.43677255914592,"Europe","put"
"1851",0.869,5.43957279233918,"Europe","put"
"1852",0.87,5.44237065049611,"Europe","put"
"1853",0.871,5.44516613764456,"Europe","put"
"1854",0.872,5.44795925780089,"Europe","put"
"1855",0.873,5.45075001497008,"Europe","put"
"1856",0.874,5.45353841314572,"Europe","put"
"1857",0.875,5.4563244563101,"Europe","put"
"1858",0.876,5.45910814843418,"Europe","put"
"1859",0.877,5.46188949347776,"Europe","put"
"1860",0.878,5.4646684953894,"Europe","put"
"1861",0.879,5.46744515810653,"Europe","put"
"1862",0.88,5.47021948555551,"Europe","put"
"1863",0.881,5.47299148165159,"Europe","put"
"1864",0.882,5.47576115029906,"Europe","put"
"1865",0.883,5.47852849539121,"Europe","put"
"1866",0.884,5.48129352081041,"Europe","put"
"1867",0.885,5.48405623042817,"Europe","put"
"1868",0.886,5.48681662810514,"Europe","put"
"1869",0.887,5.48957471769116,"Europe","put"
"1870",0.888,5.49233050302537,"Europe","put"
"1871",0.889,5.49508398793614,"Europe","put"
"1872",0.89,5.49783517624121,"Europe","put"
"1873",0.891,5.50058407174767,"Europe","put"
"1874",0.892,5.50333067825204,"Europe","put"
"1875",0.893,5.50607499954027,"Europe","put"
"1876",0.894,5.50881703938786,"Europe","put"
"1877",0.895,5.51155680155977,"Europe","put"
"1878",0.896,5.51429428981062,"Europe","put"
"1879",0.897,5.51702950788458,"Europe","put"
"1880",0.898,5.51976245951552,"Europe","put"
"1881",0.899,5.52249314842701,"Europe","put"
"1882",0.9,5.52522157833232,"Europe","put"
"1883",0.901,5.52794775293454,"Europe","put"
"1884",0.902,5.53067167592658,"Europe","put"
"1885",0.903,5.53339335099117,"Europe","put"
"1886",0.904,5.53611278180098,"Europe","put"
"1887",0.905,5.53882997201858,"Europe","put"
"1888",0.906,5.54154492529655,"Europe","put"
"1889",0.907,5.54425764527744,"Europe","put"
"1890",0.908,5.54696813559389,"Europe","put"
"1891",0.909,5.54967639986863,"Europe","put"
"1892",0.91,5.55238244171448,"Europe","put"
"1893",0.911,5.55508626473447,"Europe","put"
"1894",0.912,5.5577878725218,"Europe","put"
"1895",0.913,5.56048726865993,"Europe","put"
"1896",0.914,5.5631844567226,"Europe","put"
"1897",0.915,5.56587944027384,"Europe","put"
"1898",0.916,5.56857222286807,"Europe","put"
"1899",0.917,5.57126280805007,"Europe","put"
"1900",0.918,5.57395119935506,"Europe","put"
"1901",0.919,5.57663740030871,"Europe","put"
"1902",0.92,5.5793214144272,"Europe","put"
"1903",0.921,5.58200324521723,"Europe","put"
"1904",0.922,5.58468289617608,"Europe","put"
"1905",0.923,5.58736037079165,"Europe","put"
"1906",0.924,5.59003567254244,"Europe","put"
"1907",0.925,5.59270880489767,"Europe","put"
"1908",0.926,5.59537977131723,"Europe","put"
"1909",0.927,5.59804857525181,"Europe","put"
"1910",0.928,5.60071522014282,"Europe","put"
"1911",0.929,5.60337970942253,"Europe","put"
"1912",0.93,5.60604204651405,"Europe","put"
"1913",0.931,5.60870223483135,"Europe","put"
"1914",0.932,5.61136027777936,"Europe","put"
"1915",0.933,5.61401617875393,"Europe","put"
"1916",0.934,5.61666994114191,"Europe","put"
"1917",0.935,5.61932156832116,"Europe","put"
"1918",0.936,5.62197106366061,"Europe","put"
"1919",0.937,5.62461843052026,"Europe","put"
"1920",0.938,5.62726367225124,"Europe","put"
"1921",0.939,5.62990679219585,"Europe","put"
"1922",0.94,5.63254779368753,"Europe","put"
"1923",0.941,5.63518668005098,"Europe","put"
"1924",0.942,5.63782345460213,"Europe","put"
"1925",0.943,5.6404581206482,"Europe","put"
"1926",0.944,5.64309068148772,"Europe","put"
"1927",0.945,5.64572114041058,"Europe","put"
"1928",0.946,5.64834950069805,"Europe","put"
"1929",0.947,5.65097576562278,"Europe","put"
"1930",0.948,5.65359993844891,"Europe","put"
"1931",0.949,5.65622202243202,"Europe","put"
"1932",0.95,5.65884202081921,"Europe","put"
"1933",0.951,5.66145993684911,"Europe","put"
"1934",0.952,5.66407577375193,"Europe","put"
"1935",0.953,5.66668953474947,"Europe","put"
"1936",0.954,5.66930122305514,"Europe","put"
"1937",0.955,5.67191084187405,"Europe","put"
"1938",0.956,5.67451839440298,"Europe","put"
"1939",0.957,5.67712388383043,"Europe","put"
"1940",0.958,5.67972731333665,"Europe","put"
"1941",0.959,5.68232868609367,"Europe","put"
"1942",0.96,5.68492800526533,"Europe","put"
"1943",0.961,5.68752527400733,"Europe","put"
"1944",0.962,5.69012049546721,"Europe","put"
"1945",0.963,5.69271367278445,"Europe","put"
"1946",0.964,5.69530480909039,"Europe","put"
"1947",0.965,5.69789390750842,"Europe","put"
"1948",0.966,5.70048097115383,"Europe","put"
"1949",0.967,5.70306600313399,"Europe","put"
"1950",0.968,5.70564900654829,"Europe","put"
"1951",0.969,5.70822998448817,"Europe","put"
"1952",0.97,5.71080894003722,"Europe","put"
"1953",0.971,5.71338587627112,"Europe","put"
"1954",0.972,5.71596079625773,"Europe","put"
"1955",0.973,5.7185337030571,"Europe","put"
"1956",0.974,5.72110459972147,"Europe","put"
"1957",0.975,5.72367348929536,"Europe","put"
"1958",0.976,5.72624037481552,"Europe","put"
"1959",0.977,5.72880525931102,"Europe","put"
"1960",0.978,5.73136814580325,"Europe","put"
"1961",0.979,5.73392903730597,"Europe","put"
"1962",0.98,5.7364879368253,"Europe","put"
"1963",0.981,5.73904484735975,"Europe","put"
"1964",0.982,5.74159977190032,"Europe","put"
"1965",0.983,5.74415271343041,"Europe","put"
"1966",0.984,5.74670367492595,"Europe","put"
"1967",0.985,5.74925265935536,"Europe","put"
"1968",0.986,5.75179966967962,"Europe","put"
"1969",0.987,5.75434470885226,"Europe","put"
"1970",0.988,5.75688777981941,"Europe","put"
"1971",0.989,5.75942888551982,"Europe","put"
"1972",0.99,5.76196802888488,"Europe","put"
"1973",0.991,5.76450521283867,"Europe","put"
"1974",0.992,5.76704044029793,"Europe","put"
"1975",0.993,5.76957371417217,"Europe","put"
"1976",0.994,5.77210503736361,"Europe","put"
"1977",0.995,5.77463441276727,"Europe","put"
"1978",0.996,5.77716184327095,"Europe","put"
"1979",0.997,5.77968733175528,"Europe","put"
"1980",0.998,5.78221088109375,"Europe","put"
"1981",0.999,5.7847324941527,"Europe","put"
"1982",1,5.78725217379139,"Europe","put"
"1983",0.01,10.1656132769801,"America","call"
"1984",0.011,10.1367237129656,"America","call"
"1985",0.012,10.1494615253663,"America","call"
"1986",0.013,10.1278970232626,"America","call"
"1987",0.014,10.1425050485361,"America","call"
"1988",0.015,10.1376489261012,"America","call"
"1989",0.016,10.1471202536078,"America","call"
"1990",0.017,10.1179052888307,"America","call"
"1991",0.018,10.1367980464782,"America","call"
"1992",0.019,10.1285467655323,"America","call"
"1993",0.02,10.1775923091271,"America","call"
"1994",0.021,10.1305035499187,"America","call"
"1995",0.022,10.1311627158601,"America","call"
"1996",0.023,10.1271080875158,"America","call"
"1997",0.024,10.126206220429,"America","call"
"1998",0.025,10.1814096862703,"America","call"
"1999",0.026,10.1243590550415,"America","call"
"2000",0.027,10.177884169814,"America","call"
"2001",0.028,10.1204780156614,"America","call"
"2002",0.029,10.1164920224795,"America","call"
"2003",0.03,10.136310905292,"America","call"
"2004",0.031,10.1464471046593,"America","call"
"2005",0.032,10.1469306371838,"America","call"
"2006",0.033,10.1377643199442,"America","call"
"2007",0.034,10.1189238163553,"America","call"
"2008",0.035,10.1442134314235,"America","call"
"2009",0.036,10.1090270376415,"America","call"
"2010",0.037,10.182626686596,"America","call"
"2011",0.038,10.1301110577186,"America","call"
"2012",0.039,10.1336881531148,"America","call"
"2013",0.04,10.188427470753,"America","call"
"2014",0.041,10.111782168371,"America","call"
